condition,language_code,token_id,token,count,frequency_percent
classification,nld_Latn,116246,▁badkamer,1,0.00500000
classification,nld_Latn,116496,stolen,1,0.00500000
classification,nld_Latn,116657,▁algemene,1,0.00500000
classification,nld_Latn,116682,▁vermeld,2,0.01000000
classification,nld_Latn,116954,▁dieren,1,0.00500000
classification,nld_Latn,116987,▁breaking,1,0.00500000
classification,nld_Latn,117003,hoor,1,0.00500000
classification,nld_Latn,117008,update,2,0.01000000
classification,nld_Latn,117176,▁converte,1,0.00500000
classification,nld_Latn,117327,▁gewonnen,1,0.00500000
classification,nld_Latn,118541,▁overheid,1,0.00500000
classification,nld_Latn,118736,▁gedeelte,1,0.00500000
classification,nld_Latn,118820,▁clan,2,0.01000000
classification,nld_Latn,118862,training,1,0.00500000
classification,nld_Latn,119213,▁geluid,6,0.03000000
classification,nld_Latn,119488,clear,1,0.00500000
classification,nld_Latn,119555,▁regen,19,0.09500000
classification,nld_Latn,119578,▁speaker,5,0.02500000
classification,nld_Latn,119872,▁evenement,72,0.36000000
classification,nld_Latn,120009,▁donderdag,10,0.05000000
classification,nld_Latn,120833,▁berichten,3,0.01500000
classification,nld_Latn,120920,▁richting,2,0.01000000
classification,nld_Latn,120977,▁brood,1,0.00500000
classification,nld_Latn,121046,▁brazil,1,0.00500000
classification,nld_Latn,121131,▁bijzondere,1,0.00500000
classification,nld_Latn,121147,mount,1,0.00500000
classification,nld_Latn,121184,▁voer,1,0.00500000
classification,nld_Latn,121206,schrijf,3,0.01500000
classification,nld_Latn,121477,▁jack,5,0.02500000
classification,nld_Latn,121583,vergadering,56,0.28000000
classification,nld_Latn,121757,lijst,34,0.17000000
classification,nld_Latn,121872,▁parlement,1,0.00500000
classification,nld_Latn,121952,▁drank,2,0.01000000
classification,nld_Latn,121984,voed,1,0.00500000
classification,nld_Latn,122061,pour,1,0.00500000
classification,nld_Latn,122200,▁maxima,1,0.00500000
classification,nld_Latn,122217,geleid,1,0.00500000
classification,nld_Latn,122395,▁walking,1,0.00500000
classification,nld_Latn,123369,▁peper,1,0.00500000
classification,nld_Latn,123391,▁verschil,1,0.00500000
classification,nld_Latn,123409,▁prsa,1,0.00500000
classification,nld_Latn,123579,vrije,1,0.00500000
classification,nld_Latn,123759,buff,1,0.00500000
classification,nld_Latn,124097,ochtend,58,0.29000000
classification,nld_Latn,124248,▁woorden,2,0.01000000
classification,nld_Latn,124715,▁speelt,24,0.12000000
classification,nld_Latn,124945,▁vrienden,1,0.00500000
classification,nld_Latn,124987,▁onthou,3,0.01500000
classification,nld_Latn,125893,broek,2,0.01000000
classification,nld_Latn,126041,▁corn,2,0.01000000
classification,nld_Latn,126472,therapeut,1,0.00500000
classification,nld_Latn,126561,▁mild,1,0.00500000
classification,nld_Latn,126989,geschiedenis,1,0.00500000
classification,nld_Latn,127060,▁gehouden,1,0.00500000
classification,nld_Latn,127200,punten,1,0.00500000
classification,nld_Latn,127463,▁leeg,8,0.04000000
classification,nld_Latn,127877,▁runs,1,0.00500000
classification,nld_Latn,128019,shell,3,0.01500000
classification,nld_Latn,128374,▁roep,3,0.01500000
classification,nld_Latn,128500,▁techno,1,0.00500000
classification,nld_Latn,128546,▁slaapkamer,8,0.04000000
classification,nld_Latn,128585,▁gespeel,3,0.01500000
classification,nld_Latn,128648,▁culturel,1,0.00500000
classification,nld_Latn,128693,dracht,2,0.01000000
classification,nld_Latn,128875,▁vertellen,10,0.05000000
classification,nld_Latn,128950,▁populaire,3,0.01500000
classification,nld_Latn,128971,▁verplicht,1,0.00500000
classification,nld_Latn,129037,▁woensdag,7,0.03500000
classification,nld_Latn,129236,▁dragen,7,0.03500000
classification,nld_Latn,129269,▁verf,1,0.00500000
classification,nld_Latn,129357,▁sensation,1,0.00500000
classification,nld_Latn,129590,voeg,1,0.00500000
classification,nld_Latn,129598,▁speciaal,2,0.01000000
classification,nld_Latn,129765,eeuw,1,0.00500000
classification,nld_Latn,129946,▁giet,2,0.01000000
classification,nld_Latn,130008,▁wachten,1,0.00500000
classification,nld_Latn,130135,▁vegetar,1,0.00500000
classification,nld_Latn,130291,▁vallen,1,0.00500000
classification,nld_Latn,130994,vragen,1,0.00500000
classification,nld_Latn,131078,▁gedurende,1,0.00500000
classification,nld_Latn,131584,▁bewust,2,0.01000000
classification,nld_Latn,131969,▁banen,1,0.00500000
classification,nld_Latn,132121,gesproken,2,0.01000000
classification,nld_Latn,132175,kkende,2,0.01000000
classification,nld_Latn,132189,▁vlees,1,0.00500000
classification,nld_Latn,132365,feest,3,0.01500000
classification,nld_Latn,132377,▁spek,2,0.01000000
classification,nld_Latn,133748,▁zes,19,0.09500000
classification,nld_Latn,133995,▁thriller,1,0.00500000
classification,nld_Latn,134150,▁voeg,35,0.17500000
classification,nld_Latn,134183,▁jolie,1,0.00500000
classification,nld_Latn,134431,geria,1,0.00500000
classification,nld_Latn,134605,▁temperatuur,8,0.04000000
classification,nld_Latn,134868,▁waarheid,1,0.00500000
classification,nld_Latn,134928,▁baas,1,0.00500000
classification,nld_Latn,135124,▁espresso,1,0.00500000
classification,nld_Latn,135386,▁betrekking,3,0.01500000
classification,nld_Latn,135391,▁analist,1,0.00500000
classification,nld_Latn,135520,▁helder,8,0.04000000
classification,nld_Latn,135684,▁actuel,2,0.01000000
classification,nld_Latn,135744,▁komende,6,0.03000000
classification,nld_Latn,136057,stub,25,0.12500000
classification,nld_Latn,136340,▁rabo,1,0.00500000
classification,nld_Latn,136795,▁raam,1,0.00500000
classification,nld_Latn,136893,▁begon,1,0.00500000
classification,nld_Latn,137079,▁zwaar,3,0.01500000
classification,nld_Latn,137564,schoenen,3,0.01500000
classification,nld_Latn,137666,▁gaga,1,0.00500000
classification,nld_Latn,138091,▁coca,1,0.00500000
classification,nld_Latn,138261,▁tevreden,1,0.00500000
classification,nld_Latn,138410,microsoft,1,0.00500000
classification,nld_Latn,139963,▁zoon,1,0.00500000
classification,nld_Latn,140297,▁sushi,1,0.00500000
classification,nld_Latn,140501,achtig,7,0.03500000
classification,nld_Latn,140518,▁geweldig,3,0.01500000
classification,nld_Latn,140581,▁waarschijnlijk,2,0.01000000
classification,nld_Latn,140796,morgen,2,0.01000000
classification,nld_Latn,140810,▁reeks,1,0.00500000
classification,nld_Latn,140962,▁geleverd,1,0.00500000
classification,nld_Latn,141094,▁aansluit,1,0.00500000
classification,nld_Latn,141349,▁artikelen,1,0.00500000
classification,nld_Latn,141684,▁kruis,1,0.00500000
classification,nld_Latn,141778,▁entertainment,1,0.00500000
classification,nld_Latn,141808,▁rivier,1,0.00500000
classification,nld_Latn,141947,▁patio,1,0.00500000
classification,nld_Latn,142529,▁vooruit,1,0.00500000
classification,nld_Latn,142795,bergen,2,0.01000000
classification,nld_Latn,143289,▁droog,1,0.00500000
classification,nld_Latn,143305,▁buitenland,1,0.00500000
classification,nld_Latn,143527,▁verminder,1,0.00500000
classification,nld_Latn,143730,personen,1,0.00500000
classification,nld_Latn,143918,▁dinsdag,16,0.08000000
classification,nld_Latn,144263,rekening,1,0.00500000
classification,nld_Latn,144318,▁winkels,7,0.03500000
classification,nld_Latn,144737,▁onlangs,1,0.00500000
classification,nld_Latn,145103,▁bepaal,1,0.00500000
classification,nld_Latn,145187,loft,1,0.00500000
classification,nld_Latn,145214,▁muur,1,0.00500000
classification,nld_Latn,145439,▁gebeurt,14,0.07000000
classification,nld_Latn,145619,▁krant,3,0.01500000
classification,nld_Latn,145670,▁planten,1,0.00500000
classification,nld_Latn,146047,▁blauw,9,0.04500000
classification,nld_Latn,146309,▁pepper,1,0.00500000
classification,nld_Latn,146484,kaartje,25,0.12500000
classification,nld_Latn,146845,▁zeven,32,0.16000000
classification,nld_Latn,147006,stemming,1,0.00500000
classification,nld_Latn,147262,▁reageer,2,0.01000000
classification,nld_Latn,147349,▁gezegd,1,0.00500000
classification,nld_Latn,147421,▁voetbal,6,0.03000000
classification,nld_Latn,147427,rijen,1,0.00500000
classification,nld_Latn,147505,▁flip,1,0.00500000
classification,nld_Latn,147619,▁facture,1,0.00500000
classification,nld_Latn,147750,▁optreden,1,0.00500000
classification,nld_Latn,147774,sluiting,1,0.00500000
classification,nld_Latn,147797,fox,1,0.00500000
classification,nld_Latn,147949,▁bevolking,1,0.00500000
classification,nld_Latn,148012,▁ontwikkel,1,0.00500000
classification,nld_Latn,148176,flix,1,0.00500000
classification,nld_Latn,148737,▁sturen,3,0.01500000
classification,nld_Latn,148759,▁romantis,1,0.00500000
classification,nld_Latn,148790,▁vervangen,1,0.00500000
classification,nld_Latn,148906,▁zonne,3,0.01500000
classification,nld_Latn,149453,▁gekregen,1,0.00500000
classification,nld_Latn,149634,▁geweldige,1,0.00500000
classification,nld_Latn,149725,beleid,1,0.00500000
classification,nld_Latn,150048,▁plannen,2,0.01000000
classification,nld_Latn,150080,▁visiting,1,0.00500000
classification,nld_Latn,150631,▁crash,1,0.00500000
classification,nld_Latn,151141,dijk,2,0.01000000
classification,nld_Latn,151215,▁vriendin,1,0.00500000
classification,nld_Latn,151266,▁graden,2,0.01000000
classification,nld_Latn,151342,▁kosmos,2,0.01000000
classification,nld_Latn,152927,▁verhoog,5,0.02500000
classification,nld_Latn,153144,smith,1,0.00500000
classification,nld_Latn,153519,▁gooi,1,0.00500000
classification,nld_Latn,153629,▁voorkeur,1,0.00500000
classification,nld_Latn,153858,▁banaan,1,0.00500000
classification,nld_Latn,154643,▁peter,1,0.00500000
classification,nld_Latn,154839,speel,33,0.16500000
classification,nld_Latn,155870,vergoeding,1,0.00500000
classification,nld_Latn,156100,▁smooth,1,0.00500000
classification,nld_Latn,156128,▁beantwoord,4,0.02000000
classification,nld_Latn,156252,▁verzoek,1,0.00500000
classification,nld_Latn,157206,▁deadline,1,0.00500000
classification,nld_Latn,157698,▁hoogste,1,0.00500000
classification,nld_Latn,157721,▁mexi,3,0.01500000
classification,nld_Latn,157785,▁voedsel,1,0.00500000
classification,nld_Latn,157985,▁prettig,1,0.00500000
classification,nld_Latn,158029,▁politiek,4,0.02000000
classification,nld_Latn,158285,▁steel,1,0.00500000
classification,nld_Latn,158325,▁vertrek,4,0.02000000
classification,nld_Latn,158847,rassen,1,0.00500000
classification,nld_Latn,159245,▁fijne,1,0.00500000
classification,nld_Latn,159519,▁specifieke,1,0.00500000
classification,nld_Latn,160298,▁wheel,1,0.00500000
classification,nld_Latn,161001,▁gereed,1,0.00500000
classification,nld_Latn,161657,ssica,1,0.00500000
classification,nld_Latn,162147,genoten,1,0.00500000
classification,nld_Latn,163016,▁suiker,1,0.00500000
classification,nld_Latn,163393,plein,1,0.00500000
classification,nld_Latn,163450,▁winnen,1,0.00500000
classification,nld_Latn,163683,▁openbare,1,0.00500000
classification,nld_Latn,163804,▁reizen,1,0.00500000
classification,nld_Latn,163891,contact,12,0.06000000
classification,nld_Latn,164348,▁passie,1,0.00500000
classification,nld_Latn,164548,brille,1,0.00500000
classification,nld_Latn,165211,schrijven,1,0.00500000
classification,nld_Latn,165231,▁gebeuren,2,0.01000000
classification,nld_Latn,165234,▁betaald,1,0.00500000
classification,nld_Latn,165598,weight,1,0.00500000
classification,nld_Latn,165599,▁bewaar,4,0.02000000
classification,nld_Latn,166499,▁evacua,1,0.00500000
classification,nld_Latn,167260,▁klassieke,2,0.01000000
classification,nld_Latn,168026,▁geef,34,0.17000000
classification,nld_Latn,168213,▁geboorte,1,0.00500000
classification,nld_Latn,168636,kwam,2,0.01000000
classification,nld_Latn,168888,▁fietsen,1,0.00500000
classification,nld_Latn,169381,schot,1,0.00500000
classification,nld_Latn,170052,▁shuffle,7,0.03500000
classification,nld_Latn,170117,verkiezing,6,0.03000000
classification,nld_Latn,170594,▁praten,2,0.01000000
classification,nld_Latn,170976,mailadres,1,0.00500000
classification,nld_Latn,170981,▁katten,1,0.00500000
classification,nld_Latn,171442,duizend,8,0.04000000
classification,nld_Latn,171682,▁veranderen,1,0.00500000
classification,nld_Latn,171827,▁western,1,0.00500000
classification,nld_Latn,172127,▁converter,1,0.00500000
classification,nld_Latn,173145,▁momenteel,2,0.01000000
classification,nld_Latn,173289,▁verwachten,5,0.02500000
classification,nld_Latn,173544,▁voorraad,1,0.00500000
classification,nld_Latn,174164,medewerker,1,0.00500000
classification,nld_Latn,174245,▁achtergrond,1,0.00500000
classification,nld_Latn,174261,▁gekocht,2,0.01000000
classification,nld_Latn,174389,▁favoriete,18,0.09000000
classification,nld_Latn,174450,▁shake,1,0.00500000
classification,nld_Latn,174515,▁honden,2,0.01000000
classification,nld_Latn,174933,meubel,1,0.00500000
classification,nld_Latn,175345,bijeenkomst,3,0.01500000
classification,nld_Latn,175814,daagse,2,0.01000000
classification,nld_Latn,177010,▁rendement,1,0.00500000
classification,nld_Latn,177455,▁ideeën,1,0.00500000
classification,nld_Latn,177960,▁nederland,3,0.01500000
classification,nld_Latn,178604,▁kwestie,1,0.00500000
classification,nld_Latn,180101,▁verwijderen,9,0.04500000
classification,nld_Latn,180524,▁jubileum,1,0.00500000
classification,nld_Latn,180739,zelfde,1,0.00500000
classification,nld_Latn,180766,besc,1,0.00500000
classification,nld_Latn,181751,▁gebaseerd,1,0.00500000
classification,nld_Latn,182105,▁pujar,1,0.00500000
classification,nld_Latn,182181,▁tegenwoordig,2,0.01000000
classification,nld_Latn,182304,▁recording,1,0.00500000
classification,nld_Latn,182342,▁thermo,1,0.00500000
classification,nld_Latn,182510,▁holland,2,0.01000000
classification,nld_Latn,182617,▁werkgever,1,0.00500000
classification,nld_Latn,183228,lampen,6,0.03000000
classification,nld_Latn,183861,▁boodschap,25,0.12500000
classification,nld_Latn,184308,keeper,1,0.00500000
classification,nld_Latn,184466,▁rood,7,0.03500000
classification,nld_Latn,184732,▁workout,1,0.00500000
classification,nld_Latn,185151,▁herinnering,30,0.15000000
classification,nld_Latn,185244,▁calorie,1,0.00500000
classification,nld_Latn,185940,▁goedkoop,2,0.01000000
classification,nld_Latn,186265,▁verjaardag,19,0.09500000
classification,nld_Latn,187911,alarm,1,0.00500000
classification,nld_Latn,189002,▁verklaring,1,0.00500000
classification,nld_Latn,191780,▁herinner,59,0.29500000
classification,nld_Latn,192989,▁competitie,1,0.00500000
classification,nld_Latn,194580,▁geopend,1,0.00500000
classification,nld_Latn,194704,▁immigra,1,0.00500000
classification,nld_Latn,194910,verlichting,10,0.05000000
classification,nld_Latn,197042,▁binnenkort,3,0.01500000
classification,nld_Latn,198555,▁curry,2,0.01000000
classification,nld_Latn,199320,▁heaven,1,0.00500000
classification,nld_Latn,199362,eshwar,1,0.00500000
classification,nld_Latn,199654,▁twintig,5,0.02500000
classification,nld_Latn,200084,▁gedicht,1,0.00500000
classification,nld_Latn,200968,▁wortel,1,0.00500000
classification,nld_Latn,201399,▁maaltijd,2,0.01000000
classification,nld_Latn,202248,▁gebeurtenis,3,0.01500000
classification,nld_Latn,203066,▁afspraken,10,0.05000000
classification,nld_Latn,204545,spannen,1,0.00500000
classification,nld_Latn,205024,▁gemiddeld,1,0.00500000
classification,nld_Latn,205938,wedstrijd,4,0.02000000
classification,nld_Latn,206686,▁hollywood,1,0.00500000
classification,nld_Latn,208153,▁aangaan,1,0.00500000
classification,nld_Latn,208600,gelaten,1,0.00500000
classification,nld_Latn,210317,▁ventilator,1,0.00500000
classification,nld_Latn,210689,▁samsung,1,0.00500000
classification,nld_Latn,211113,▁vermoor,1,0.00500000
classification,nld_Latn,212900,▁vrolijk,1,0.00500000
classification,nld_Latn,213287,gemeenschap,1,0.00500000
classification,nld_Latn,213499,account,2,0.01000000
classification,nld_Latn,214542,verwarming,1,0.00500000
classification,nld_Latn,214882,▁vreugde,1,0.00500000
classification,nld_Latn,215692,▁playlist,1,0.00500000
classification,nld_Latn,216438,▁adviseren,1,0.00500000
classification,nld_Latn,217193,tumblr,1,0.00500000
classification,nld_Latn,218005,▁sneeuw,6,0.03000000
classification,nld_Latn,218026,▁winnaar,1,0.00500000
classification,nld_Latn,218341,▁huwelijk,4,0.02000000
classification,nld_Latn,221365,▁toevoegen,3,0.01500000
classification,nld_Latn,221900,▁schilderij,1,0.00500000
classification,nld_Latn,222794,▁woonkamer,7,0.03500000
classification,nld_Latn,224907,▁tentoonstelling,2,0.01000000
classification,nld_Latn,225041,▁zakelijke,1,0.00500000
classification,nld_Latn,226477,▁gevaarlijk,1,0.00500000
classification,nld_Latn,228118,▁opzichte,1,0.00500000
classification,nld_Latn,228399,▁omhoog,4,0.02000000
classification,nld_Latn,228671,▁verwijderd,5,0.02500000
classification,nld_Latn,230944,▁gevuld,1,0.00500000
classification,nld_Latn,231703,▁tarieven,1,0.00500000
classification,nld_Latn,232899,▁gedeeld,2,0.01000000
classification,nld_Latn,233309,prognose,1,0.00500000
classification,nld_Latn,235961,▁bekijk,1,0.00500000
classification,nld_Latn,236055,▁twaalf,12,0.06000000
classification,nld_Latn,236570,▁grappig,7,0.03500000
classification,nld_Latn,236772,▁ingrediënten,2,0.01000000
classification,nld_Latn,236898,▁aardappel,1,0.00500000
